"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-03-29","11.86"," 1233","0.00",,"55","42","  330","  320","21.9","30.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-03-30","6.71"," 0812","0.00",,"54","36","  350","  330","19.9","25.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-03-31","3.58"," 0022","0.03",,"46","32","  180","  160","13.0","17.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-01","2.68"," 1446","0.04",,"51","34","  180","  180","15.0","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-02","10.07"," 1718","0.00",,"56","36","  320","  330","25.9","32.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-03","6.71"," 1403","0.00",,"60","26","  320","  310","21.9","28.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-04","9.84"," 1919","0.00",,"65","37","  350","  320","29.1","40.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-05","8.50"," 1151","0.00",,"54","35","  310","  300","17.0","23.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-06","6.49"," 1544","0.00",,"57","26","  340","  310","21.9","28.0",,,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-07","7.61"," 1140","0.00",,"59","28","  320","  320","21.0","29.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-08","5.14"," 1539","0.00",,"62","38","  320","  330","19.9","25.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-09","8.28"," 1148","0.00",,"61","39","  300","  320","23.9","33.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-10","4.92"," 0802","0.00",,"62","31","  280","  290","18.1","25.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-11","6.26"," 1154","0.00",,"56","37","  310","  360","15.0","19.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-12","7.38"," 1449","0.00",,"59","36","  330","  330","19.9","28.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-13","3.13"," 1157","0.00",,"65","31","  330","  330","16.1","21.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-14","5.14"," 1518","0.00",,"71","30","  170","  180","18.1","21.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-15","6.71"," 1339","0.00",,"77","54","  280","  170","17.0","23.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-16","6.71"," 1216","0.00",,"86","53","  170","  180","21.0","30.0","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-17","8.28"," 0912","0.00",,"80","54","  330","  340","19.9","25.9","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-18","6.71"," 0211","0.00",,"64","47","  350","   10","16.1","23.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-19","6.71"," 0601","0.00",,"68","47","  180","  110","17.0","23.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-20","7.16"," 1224","0.00",,"73","42","  180","  160","18.1","25.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-21","7.61"," 1522","0.00",,"74","55","  170","  180","19.9","23.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-22","9.62"," 2320","1.46",,"61","44","   30","   30","18.1","25.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-23","9.84"," 2013","1.24",,"54","44","  180","  180","21.0","28.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-24","8.50"," 2359","0.00",,"56","41","  300","  310","2.9","2.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-25","3.13"," 1309","0.00",,"61","32","  300","  300","21.9","31.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-26","2.46"," 1040","0.00",,"59","30","  170","  150","16.1","33.1","    1","    1",,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-27","14.54"," 0837","0.00",,"57","40","  320","  310","28.0","38.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-28","5.82"," 0631","0.00",,"61","29","  310","  320","19.9","30.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-29","8.05"," 1731","0.00",,"62","34","  320","  320","23.0","33.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-04-30","5.14"," 1215","0.00",,"61","28","  170","  150","16.1","23.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-01","6.26"," 1937","0.03",,"55","48","  170","  360","15.0","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-02","4.47"," 0917","0.00",,"56","47","   30","   50","8.9","19.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-03","3.80"," 1154","0.00",,"54","50","  150","  140","10.1","21.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-04","4.47"," 0639","0.03",,"71","50","  190","  190","10.1","16.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-05","2.01"," 1703","0.00",,"63","54","  180","  190","10.1","13.0","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-06","4.25"," 1539","0.00",,"66","45","  180","  160","15.0","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-07","5.37"," 1710","0.00",,"69","43","  170","  180","18.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-08","8.72"," 1145","0.17",,"64","51","  180","  170","23.0","31.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-09","4.03"," 0955","0.10",,"62","57","  170","  180","10.1","14.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-10","7.83"," 1341","0.43",,"64","44","  310","  310","23.9","32.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-11","6.26"," 1445","0.00",,"69","37","  330","  310","18.1","25.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-12","3.80"," 1408","0.00",,"80","37","  310","  280","14.1","23.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-13","5.82"," 1303","0.00",,"81","48","  170","  190","18.1","25.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-14","4.25"," 1331","0.01",,"72","59","  180","  180","15.0","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-15","4.03"," 1020","0.99",,"69","59","  180","  150","15.0","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-16","4.47"," 1550","0.01",,"73","60","  180","  190","14.1","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-17","6.71"," 0137","0.00",,"72","46","  360","  350","16.1","21.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-18","3.36"," 1535","0.00",,"72","41","  180","  180","14.1","17.0",,,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-19","3.36"," 1442","0.00",,"81","42","  180","  160","13.0","16.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-20","3.13"," 1621","0.00",,"82","48","  160","  150","13.0","17.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-21","2.68"," 1747","0.13",,"70","53","   20","  140","8.9","12.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-22","3.58"," 1409","0.09",,"68","62","   10","  350","8.9","14.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-23","3.58"," 1425","0.00",,"77","59","  170","  170","13.0","16.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-24","3.58"," 1226","0.00",,"76","58","  190","  180","15.0","18.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-25","3.36"," 2122","0.09",,"72","60","  180","  170","12.1","14.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-26","3.80"," 1544","0.35",,"86","66","  160","  200","15.0","19.9","    1","    1",,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-27","4.25"," 1454","0.01",,"82","59","  180","  190","13.0","16.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-28","2.91"," 1500","0.00",,"87","64","  190","  200","15.0","18.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-29","7.61"," 1943","0.14",,"89","64","  320","  320","23.0","29.1","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-30","2.01"," 1636","0.00",,"77","63","  200","  200","10.1","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-05-31","6.04"," 1456","0.00",,"80","57","  320","  320","18.1","23.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-01","5.59"," 1543","0.05",,"75","54","  120","  120","16.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-02","4.25"," 0243","2.15",,"70","57","   80","   60","12.1","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-03","3.58"," 1442","0.20",,"76","50","  300","  290","25.1","38.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-04","6.26"," 1320","0.00",,"62","51","  360","   30","17.0","25.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-05","5.14"," 1341","0.02",,"66","50","  350","  350","15.0","18.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-06","2.24"," 1536","0.01",,"72","51","  280","  270","13.0","17.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-07","2.46"," 1719","0.00",,"75","51","  180","  180","12.1","15.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-08","2.68"," 1455","0.00",,"79","50","  180","  170","16.1","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-09","1.12"," 1721","0.00",,"73","58","  290","  270","10.1","14.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-10","3.36"," 1451","0.00",,"82","55","  180","  170","13.0","16.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-11","4.92"," 1450","0.00",,"76","57","  180","  160","14.1","23.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-12","5.82"," 1118","0.34",,"73","57","  170","  170","16.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-13","2.68"," 0102","0.54",,"70","62","  170","  150","10.1","18.1","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-14","4.70"," 0649","0.00",,"77","56","   20","  360","13.0","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-15","4.70"," 0714","0.00",,"79","54","  360","  360","16.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-16","4.03"," 1534","0.00",,"79","52","  170","  170","13.0","17.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-17","3.58"," 1434","0.00",,"72","53","  180","  180","13.0","17.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-18","2.68"," 0500","0.00",,"72","54","  170","  180","12.1","19.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-19","4.92"," 1226","0.00",,"71","52","  170","  170","14.1","18.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-20","3.36"," 0655","0.00",,"95","63","  310","  100","14.1","28.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-21","2.01"," 1400","0.00",,"95","68","  310","  330","10.1","15.0","    1","    1",,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-22","2.46"," 1534","0.62",,"92","69","  320","  320","25.9","38.9","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-23","5.82"," 1650","0.12",,"85","61","  350","  340","21.0","28.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-24","3.58"," 1150","0.04",,"83","56","  330","  240","10.1","15.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-25","3.58"," 1524","0.64",,"74","57","  300","  290","18.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-26","8.50"," 1215","0.00",,"73","54","  320","  330","21.0","29.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-27","5.59"," 0948","0.00",,"81","53","  320","  340","23.0","30.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-28","3.36"," 1404","0.00",,"86","53","  310","  320","13.0","15.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-29","2.68"," 1628","0.01",,"92","65","  270","  280","10.1","14.1","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-06-30","3.13"," 1224","0.00",,"90","62","  260","  300","13.0","17.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-01","2.01"," 1427","0.43",,"91","63","  290","  310","31.1","40.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-02","3.58"," 1530","0.00",,"86","61","  300","  320","15.0","21.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-03","3.58"," 1318","0.00",,"87","59","  300","  290","13.0","17.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-04","2.68"," 1801","0.04",,"89","70","  220","  230","13.0","19.9","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-05","5.14"," 1011","0.00",,"88","66","  320","  320","19.9","23.9","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-06","2.01"," 1045","0.00",,"89","63","  320","  330","8.9","16.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-07","2.68"," 1729","0.00",,"91","67","  290","  320","12.1","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-08","2.91"," 1721","0.00",,"92","64","  350","  360","12.1","14.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-09",," 1047","0.00",,"86","61","  310","  320","8.9","15.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-10","2.24"," 1743","0.00",,"85","59","  190","  180","12.1","14.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-11","2.68"," 1705","0.00",,"87","62","  170","  200","13.0","16.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-12","3.80"," 1732","0.00",,"89","61","  180","  200","17.0","21.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-13","4.47"," 1558","0.00",,"88","63","  190","  190","15.0","19.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-14","4.70"," 1527","0.01",,"91","69","  190","  210","14.1","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-15","2.24"," 1303","0.49",,"86","64","  170","  170","12.1","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-16","3.58"," 1033","0.02",,"91","68","  300","  290","14.1","18.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-17","4.92"," 1554","0.00",,"93","67","  190","  200","17.0","25.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-18","2.46"," 1356","0.96",,"99","72","  310","  300","29.1","42.9","    1","    1",,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-19","2.91"," 1723","0.01",,"79","66","  180","  170","10.1","13.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-20","1.57"," 0946","0.31",,"68","61","  360","  130","6.9","10.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-21","3.58"," 1724","0.00",,"81","60","  200","  180","12.1","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-22","4.25"," 1521","0.00",,"82","55","  170","  180","16.1","21.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-23","4.70"," 1627","0.19",,"84","64","  180","  180","15.0","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-24","6.49"," 2303","0.00",,"91","69","  330","  350","19.9","25.1","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-25","6.71"," 1124","0.00",,"84","63","  330","  320","18.1","23.9",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-26","4.47"," 1905","0.24",,"85","66","  280","  270","16.1","23.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-27","3.58"," 1341","0.00",,"88","70","  340","  340","14.1","17.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-28","3.13"," 1426","0.89",,"79","67","  320","  310","17.0","23.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-29","4.03"," 1244","0.00",,"78","64","   40","  250","13.0","25.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-30","3.13"," 1729","0.00",,"81","64","  180","  170","12.1","16.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-07-31","1.34"," 0934","0.00",,"75","61","  110","  120","8.9","14.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-01","3.36"," 1735","0.95",,"80","63","  180","  280","15.0","17.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-02","2.24"," 1833","0.00",,"89","67","  180","  180","10.1","14.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-03","3.58"," 1603","0.00",,"90","66","  190","  190","13.0","17.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-04","3.58"," 1431","0.00",,"89","70","  180","  180","14.1","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-05","8.95"," 1755","0.31",,"88","73","  170","  170","19.9","25.9","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-06","4.47"," 1350","0.02",,"85","62","  300","  290","14.1","18.1","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-07","2.91"," 1432","0.00",,"81","58","  180","  170","12.1","15.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-08","2.91"," 1504","0.00",,"85","62","  180","  180","13.0","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-09","4.92"," 1326","0.00",,"88","69","  180","  180","15.0","21.0","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-10","4.47"," 1513","1.78",,"83","70","  240","  240","16.1","21.9","    1","    1",,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-11","5.82"," 1528","0.05",,"84","71","  180","  160","17.0","25.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-12","3.58"," 1439","0.01",,"86","65","  170","  180","15.0","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-13","2.01"," 1132","0.00",,"84","61","  300","  300","8.9","13.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-14","0.67"," 1654","0.00",,"81","61","  180","  170","6.0","8.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-15","2.24"," 0519","0.49",,"80","65","  350","  340","18.1","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-16","3.13"," 1300","0.00",,"84","64","  340","  360","15.0","21.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-17","4.25"," 2018","0.07",,"85","60","  330","  330","17.0","23.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-18","2.46"," 1719","0.20",,"79","56","  320","  340","12.1","15.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-19","1.57"," 0812","0.00",,"74","51","   10","   10","8.9","13.0",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-20","1.12"," 1647","0.00",,"78","58","  200","  180","8.9","13.0","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-21","2.01"," 0958","0.00",,"82","62","  330","  320","12.1","16.1",,,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-22","1.57"," 1436","0.00",,"83","59","  170","  180","13.0","19.9","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-23","2.24"," 1601","0.00",,"84","59","  180","  180","15.0","18.1","    1",,,
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-24","1.12"," 1554","0.00",,"86","60","  180","  180","8.9","12.1","    1",,,"    1"
"USW00054788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","2012-08-25","2.46"," 1504","0.00",,"84","61","  170","  180","12.1","16.1","    1",,,"    1"
